"","ensembl_gene_id","entrezgene","external_gene_id","chromosome_name","start_position","end_position","Module.Color","Module.name","kME.CD1.turquoise","kME.CD2.blue","kME.CD3.brown","kME.CD4.yellow","kME.CD5.green","kME.CD6.red","kME.CD7.black","kME.CD8.pink","kME.CD9.magenta","kME.CD10.purple","kME.CD11.greenyellow","kME.CD12.tan","kME.CD13.salmon"
"ENSG00000158477","ENSG00000158477",909,"CD1A","1",158223927,158228059,"blue","CD2",-0.226589971539501,0.63260761333187,-0.145055008918419,-0.0695090738811296,-0.353275692672786,0.363377685257823,-0.390942080496736,0.125463267263918,-0.195209406276065,-0.321195942836437,0.0215571526594746,0.0537866908050602,-0.257697905174632
"ENSG00000158480","ENSG00000158480",9825,"SPATA2","20",48519928,48532080,"turquoise","CD1",0.411001748387656,-0.283266083134696,-0.0969770636939681,-0.0129639861061382,0.186001768244303,-0.192216618206584,0.0765494450956171,0.0670874431921737,0.344561740655535,0.286943314203336,-0.201093744592986,-0.233221612768882,0.376698042258885
"ENSG00000158481","ENSG00000158481",911,"CD1C","1",158259576,158263420,"blue","CD2",-0.0743459266499277,0.520655299629803,-0.167025971709858,-0.0706041285960972,-0.237364249471384,0.218648866616636,-0.315935528572503,0.125007411115506,-0.0721045985873429,-0.176383734282236,-0.017376281510664,0.00844025293238586,-0.127495722135219
"ENSG00000158485","ENSG00000158485",910,"CD1B","1",158297741,158301321,"blue","CD2",-0.160519137664721,0.613158525913638,-0.160678941508517,-0.104739122143508,-0.306348863723224,0.250635013912574,-0.369238920133703,0.10578904799283,-0.164897690047889,-0.267942393662272,0.0533880330640368,0.116147686752715,-0.216327137658638
"ENSG00000158486","ENSG00000158486",55567,"DNAH3","16",20944433,21170762,"grey","CD0",-0.167033707117321,0.249070135072592,-0.0413665611708742,-0.0485291092292302,-0.0690416062814954,0.0479889208651551,-0.0664945745716539,-0.0940856688206973,-0.192029252051197,-0.139336407878831,-0.0224241403983158,0.00197500912105409,-0.0886007740553486
"ENSG00000158488","ENSG00000158488",913,"CD1E","1",158323254,158327343,"red","CD6",0.0440621548781007,0.329240565838823,-0.180109636475596,0.110441782611582,-0.305900005574734,0.512456907488333,-0.357003117582924,0.405854809241394,0.12800716560138,-0.174441530287508,-0.0663635676040226,0.151582353388079,-0.176320693071904
"ENSG00000158497","ENSG00000158497",57824,"HMHB1","5",143191726,143200284,"grey","CD0",0.0400561944349524,0.3217943856957,-0.166269223966769,-0.0856276241715734,-0.212633184951027,0.368849508982313,-0.320572007951971,0.281469692399081,0.0530805869450747,-0.113625909029309,-0.0403586768076149,0.14126089456168,-0.0844682057437092
"ENSG00000158516","ENSG00000158516",1358,"CPA2","7",129906667,129929638,"blue","CD2",-0.196493872570254,0.376564955321447,0.11831121370421,-0.00721399522577261,-0.194283567377869,0.121274713990944,-0.0961126490028723,0.00123964558503108,-0.0457302940311356,-0.194287336541148,0.0749170057250023,-0.0230060401230211,-0.224108485603397
"ENSG00000158526","ENSG00000158526",90121,"TSR2","X",54466834,54471920,"turquoise","CD1",0.437840299353693,-0.243161026389837,-0.0466167610532621,-0.239189412598954,0.27194666745618,-0.00507458514608471,0.0275486389916531,0.145361122551009,0.227709185671308,0.532549504088929,-0.150865162865761,-0.164345567446974,0.299610570415506
"ENSG00000158528","ENSG00000158528",55607,"PPP1R9A","7",94536514,94925727,"grey","CD0",0.250115456142848,-0.189879753129996,-0.11806981731288,-0.328195126315656,0.41773436727027,-0.293360558364439,0.238635661685982,-0.178271468523486,-0.0676106207914494,0.34961773873803,-0.216230878989941,-0.249866170118996,0.496226433388295
"ENSG00000158555","ENSG00000158555",81544,"GDPD5","11",75145685,75236948,"turquoise","CD1",0.558138774163113,0.233528249875877,-0.335509560889014,-0.359527547946519,0.0363030593406286,0.173176806366156,-0.346181843459149,0.419085101332621,0.328445382319368,0.324539241159742,-0.169403040299962,-0.00711672738733084,0.350515003787666
"ENSG00000158560","ENSG00000158560",1780,"DYNC1I1","7",95401866,95739634,"green","CD5",0.509523489134838,-0.355882371564099,-0.222428710274862,-0.58547056091383,0.800349576757676,-0.321729251346592,0.311549321807267,-0.157829963611167,-0.103040360418283,0.84317354834955,-0.250909283889439,-0.268018181528068,0.811065687241625
"ENSG00000158571","ENSG00000158571",5207,"PFKFB1","X",54959394,55024967,"blue","CD2",-0.129261484560127,0.449456571559922,-0.116615259668991,0.0213433428474185,-0.257982127863262,0.199485621844502,-0.253498125408021,0.119675636995227,-0.0852876856133844,-0.246445925852591,-0.0309218364740896,0.0611583319409083,-0.197369462455438
"ENSG00000158578","ENSG00000158578",212,"ALAS2","X",55035488,55057497,"blue","CD2",-0.08518741662529,0.461009980463934,-0.22296623715702,0.0411218538609912,-0.268843444510502,0.323059586188224,-0.336900931092714,0.185349596098986,-0.000357797934265095,-0.197499495798369,0.113613657175678,0.210783578577239,-0.167041154341479
"ENSG00000158636","ENSG00000158636",56946,"C11orf30","11",76155967,76264069,"grey","CD0",0.113846937928025,-0.358147254789357,0.142430025156808,0.113398765601316,0.0767295451315286,-0.226635591328929,0.223069273820026,-0.0400708383675052,0.217527266149918,0.065416113445642,-0.0885938445693823,-0.095590956393071,0.0866987207496978
"ENSG00000158691","ENSG00000158691",9753,"ZSCAN12","6",28346732,28367511,"grey","CD0",-0.009722678923213,-0.0263183200274734,0.0078343934784689,0.0451950349275594,0.020459787769765,-0.123016047462164,0.083025312270089,-0.0816752533060263,-0.015416760118106,-0.0374644893603853,0.0234411274034381,-0.026499089151529,0.0340269286842788
"ENSG00000158710","ENSG00000158710",8407,"TAGLN2","1",159887897,159895522,"grey","CD0",-0.153736253576879,0.0197781914192981,0.151753767645971,0.249564793952329,-0.271529962069188,0.124861189370094,-0.0662703337919992,0.0922592385419509,0.199579644461638,-0.245593172998623,0.385642398031892,0.301440559753558,-0.32686999849907
"ENSG00000158711","ENSG00000158711",2005,"ELK4","1",205577071,205601090,"grey","CD0",-0.148330959818672,-0.239863991538643,0.301558189506721,0.312798017190976,-0.0708199547169422,-0.0904209230684418,0.217728911028433,-0.0842541064909102,0.126320347210529,-0.177542799261159,0.0894874165632348,0.0251309623322557,-0.179330275874198
"ENSG00000158714","ENSG00000158714",56833,"SLAMF8","1",159796540,159807039,"blue","CD2",-0.127533027049633,0.519401874890607,-0.110771122981262,-0.0715755406095107,-0.291263287733579,0.35049982832099,-0.331967790188117,0.182952558036825,-0.049771998879595,-0.215087983490755,0.0731764247945836,0.0674411012910026,-0.201869683103229
"ENSG00000158769","ENSG00000158769",50848,"F11R","1",160965001,160991138,"grey","CD0",-0.140291280957964,-0.0266548785373571,0.0569371053257986,0.271207466092808,-0.167939258711638,0.013189704590006,-0.00860242498008573,0.00815637411262774,0.0701738184065339,-0.210258530556566,0.383904345472873,0.358245224295439,-0.221105552282825
"ENSG00000158786","ENSG00000158786",64600,"PLA2G2F","1",20465819,20476879,"blue","CD2",-0.116977449462994,0.431217886227623,-0.106704164068163,-0.0428623661228268,-0.151040525890639,0.271840280760917,-0.207492383243713,0.115631418123834,-0.116819578501896,-0.135240397852491,-0.0293770652039593,-0.00887377184259584,-0.116031078487603
"ENSG00000158792","ENSG00000158792",124044,"SPATA2L","16",89762751,89768113,"grey","CD0",0.229683131557313,0.113326702905909,-0.232341266119821,-0.218094888689593,0.0528323449759041,0.285949077371199,-0.192426097499318,0.297145390027278,-0.0172021179115752,0.155828791392207,-0.215239710793208,0.0949545592352943,0.136949591592811
"ENSG00000158793","ENSG00000158793",4817,"NIT1","1",161087876,161095235,"grey","CD0",0.317635654327204,-0.263703310190984,-0.0532730416056565,-0.245693211630765,0.435220797668083,-0.217395937749707,0.218467498152835,-0.0672279134577697,0.0317526468438861,0.506997274636249,-0.177470517116766,-0.110952195979948,0.40589444377189
"ENSG00000158796","ENSG00000158796",9191,"DEDD","1",161090764,161102478,"grey","CD0",0.284610439770267,-0.175545342971459,-0.00381652955643535,-0.109698565459037,0.168525688248493,-0.183598277495948,0.0616623868688648,0.0331130492071807,0.200297408503009,0.306459486323639,0.0432829128142859,-0.0784301813230781,0.217461707063363
"ENSG00000158805","ENSG00000158805",92822,"ZNF276","16",89786808,89807311,"grey","CD0",0.0417547954723758,0.164213807288902,0.244320531271902,0.0158145357321243,-0.281130057942359,0.253186021133779,-0.191220600826448,0.296566135159526,0.310578401182271,-0.106021838261814,0.0596935692286978,0.0440360264815879,-0.235507373415808
"ENSG00000158813","ENSG00000158813",1896,"EDA","X",68835911,69259319,"red","CD6",-0.124488728816192,0.417163733142137,-0.0287532179212437,0.124474167497705,-0.3917960760228,0.457591304690325,-0.339683792290885,0.296601970168325,0.0614223187402227,-0.296445359639716,0.128792335437871,0.197275654207316,-0.314973403468579
"ENSG00000158815","ENSG00000158815",8822,"FGF17","8",21899909,21906320,"pink","CD8",0.239064370846696,0.312122008381291,-0.271508640343761,0.0754103685849233,-0.427735866317558,0.502727883415882,-0.516155362091103,0.590204910002577,0.402511205775624,-0.197503610785964,-0.0090283707731774,0.136827931006567,-0.122598599408409
"ENSG00000158825","ENSG00000158825",978,"CDA","1",20915441,20945401,"grey","CD0",-0.0496804091251728,0.309519872120177,-0.00837470390274194,0.145464312601903,-0.392185069915583,0.316635577452658,-0.279594704220163,0.26695932476179,0.222252915291492,-0.280546193600034,0.189299308595634,0.232818676032502,-0.270977690116719
"ENSG00000158828","ENSG00000158828",65018,"PINK1","1",20959948,20978004,"turquoise","CD1",0.596268105513325,-0.253834222945282,-0.209501463782641,-0.280726054125586,0.38785845167743,-0.0518611631151335,-0.0206761291216371,0.219063638346984,0.240056500901454,0.643549044488786,-0.182213074134617,-0.143172828917938,0.495253390568397
"ENSG00000158850","ENSG00000158850",8703,"B4GALT3","1",161141100,161147287,"grey","CD0",0.41424987881946,-0.268759230929808,-0.176693112425951,-0.209537073498399,0.31833996530709,-0.148891858907857,0.118211082308436,0.0753510233495338,0.171579439611365,0.423983428915892,-0.0981860299217948,-0.0244700471928858,0.380212535107091
"ENSG00000158856","ENSG00000158856",2039,"DMTN","8",21906506,21940038,"turquoise","CD1",0.804557041593854,-0.0451630095367381,-0.461705029000634,-0.353648071753418,0.161702794460169,0.0321285046753043,-0.309092410879867,0.452195494882937,0.45760383086069,0.485648377169024,-0.227834980757186,-0.0802092631476183,0.508700572360052
"ENSG00000158869","ENSG00000158869",2207,"FCER1G","1",161185024,161190489,"greenyellow","CD11",-0.229724983943455,-0.00463780734731748,0.156686480970435,0.214011939318758,-0.136968236319551,-0.0962357022152167,0.0501987794134874,-0.121950913732479,0.02626603642966,-0.146865384177127,0.835948966970304,0.196024008348295,-0.280880054456252
"ENSG00000158874","ENSG00000158874",336,"APOA2","1",161192082,161193421,"grey","CD0",0.0302526531234751,0.303545095826803,-0.212299073053754,-0.0954342620282396,-0.0886925894197451,0.286899958561174,-0.21594058153139,0.185041682316642,-0.0236070960569024,-0.0416636864346163,-0.0449334552973935,0.0100813066462315,-0.0112361537999458
"ENSG00000158887","ENSG00000158887",4359,"MPZ","1",161274525,161279762,"blue","CD2",-0.0747086261160694,0.448700491367096,-0.111984015571756,0.0437917610211561,-0.376631759464328,0.305110639734722,-0.36326605369591,0.246095387617269,0.0671232995564301,-0.278208926127686,0.0373106918323144,0.138076697179419,-0.256354683346236
"ENSG00000158987","ENSG00000158987",51735,"RAPGEF6","5",130759614,130970929,"brown","CD3",-0.162774428211846,-0.277328463508504,0.503553444587252,0.0876933586134224,0.144173259235902,-0.354009026079809,0.440535083417087,-0.329824766386244,0.0138510261390875,-0.014067759096301,0.0642505375993684,-0.107478015125518,0.0165987153669232
"ENSG00000159023","ENSG00000159023",2035,"EPB41","1",29213603,29446553,"grey","CD0",0.097864978212745,0.0200522676662354,-0.0681659913106971,0.105162732467814,-0.08552626557046,0.0246653275451352,-0.084772579761265,0.105885200326807,0.13671891457983,-0.0528801455008024,0.0507157832603323,0.148605396639271,0.0566661585612872
"ENSG00000159055","ENSG00000159055",54069,"MIS18A","21",33640530,33651380,"grey","CD0",0.15733587659959,-0.224867666245026,0.0717698767419908,-0.103626609369918,0.237703338051429,-0.224344279622472,0.212209315871121,-0.0705337609491139,0.0722199913499974,0.240178874157312,-0.0494381379687084,-0.117345067933957,0.184554748651218
"ENSG00000159063","ENSG00000159063",79053,"ALG8","11",77811982,77850706,"grey","CD0",-0.0402090947397285,-0.302214161601982,0.22150968959628,-0.013486564478044,0.261431719478861,-0.301622321463702,0.360766769026023,-0.27020204107952,-0.0489070452367827,0.158256072184832,0.0463092937182933,-0.0389471192625175,0.108232392498882
"ENSG00000159082","ENSG00000159082",8867,"SYNJ1","21",34001069,34100359,"green","CD5",0.257377228872431,-0.398525002770257,-0.189615026365757,-0.381080157798825,0.731769983144755,-0.427908613811416,0.467099002797411,-0.335142918945344,-0.283347284231516,0.480637280065953,-0.338214764191723,-0.224876855054861,0.711934038427437
"ENSG00000159086","ENSG00000159086",94104,"PAXBP1","21",34106210,34144169,"brown","CD3",-0.315059676297678,-0.403725950242763,0.584583878662271,0.180800605445998,0.192710778133816,-0.416231006324645,0.610913580043125,-0.442907680738822,-0.0435846913758122,-0.0526237817121911,0.131136270232425,-0.0555294178539116,-0.129531087660027
"ENSG00000159110","ENSG00000159110",3455,"IFNAR2","21",34602206,34637980,"grey","CD0",-0.0485475007799611,-0.0911127376084902,0.0241224386957617,0.0631916804463481,-0.138791003855442,0.00736787656170258,-0.0568803052121677,0.0386957540971989,0.108338724630731,-0.117682302732361,0.172649131021959,0.0947957614273799,-0.111053874019499
"ENSG00000159128","ENSG00000159128",3460,"IFNGR2","21",34775202,34851655,"turquoise","CD1",0.335910387024159,-0.0925050072558837,-0.281006137940052,-0.112840301585393,0.119887138538031,-0.0196381437828164,-0.0618650905838562,0.145642740380377,0.157367551073101,0.205281481241346,0.137929284443466,0.0554879813483555,0.296286966473376
"ENSG00000159131","ENSG00000159131",2618,"GART","21",34876238,34915797,"grey","CD0",-0.139084052875478,0.119936275328312,0.0694594856605921,-0.0852910533282676,-0.0244704199356757,-0.0501344364266182,0.00888044869037214,-0.119230506878138,-0.140830449588644,-0.0358306614262973,0.0427638109356756,-0.0195029774871456,-0.0523988276335739
"ENSG00000159140","ENSG00000159140",6651,"SON","21",34914924,34949812,"black","CD7",-0.194083138830885,-0.477049269373298,0.417343705541204,0.166151698293474,0.421066891256016,-0.459789095926077,0.666880516455869,-0.524400528810771,-0.173818426647292,0.172533172806997,0.105214308618448,-0.138799303821883,0.146503305105149
"ENSG00000159147","ENSG00000159147",29980,"DONSON","21",34931848,34961014,"grey","CD0",-0.0899645262771815,-0.31464318999626,0.318430463544166,0.17267825369985,0.10290677663698,-0.212936218224969,0.343236662655731,-0.1748792223636,0.149072406202367,-0.00925550551636871,0.0523056330700689,-0.0667536914215162,-0.0546027717216422
"ENSG00000159164","ENSG00000159164",9900,"SV2A","1",149874870,149889434,"turquoise","CD1",0.732277900407827,-0.0514888364438511,-0.409499694962103,-0.427797747740743,0.208747768912926,0.0489539082797797,-0.256323418299373,0.359691836770544,0.29671581322169,0.494718810146194,-0.278998671114983,-0.146150874709526,0.609403409002889
"ENSG00000159166","ENSG00000159166",3898,"LAD1","1",201342372,201368736,"blue","CD2",-0.0407086349694204,0.559572141000165,-0.175463900734063,-0.0377054030335254,-0.340784908283118,0.492964510087309,-0.404826680367626,0.33266440125318,0.0192506113951728,-0.20179593109378,0.0536502847695072,0.118939847257302,-0.221168522872675
"ENSG00000159167","ENSG00000159167",6781,"STC1","8",23699428,23712320,"grey","CD0",-0.143604982926329,0.290583669506927,-0.0683767627042173,0.154669409610097,-0.230119543223192,0.18132607943919,-0.162736430689419,0.0824498711832761,0.010883757711896,-0.233373569328585,0.255837172245502,0.110032052242759,-0.223021473555457
"ENSG00000159173","ENSG00000159173",7135,"TNNI1","1",201373625,201398994,"red","CD6",0.0692115105279031,0.404246109820305,-0.168766403678377,0.00559261601397797,-0.318370452111107,0.553816781819486,-0.397902014028571,0.449065514031672,0.155789663837293,-0.152918697898963,-0.0562940440132948,0.0798049761368829,-0.180733948629216
"ENSG00000159176","ENSG00000159176",1465,"CSRP1","1",201452658,201478584,"brown","CD3",-0.323651757718673,-0.0570040558947902,0.695832765653223,0.639703963873958,-0.441525212979904,-0.0465760328290608,0.0743209542342202,-0.0675453238986149,0.29839967330012,-0.385971880012323,0.210652615834277,-0.0858015609885732,-0.558524338179025
"ENSG00000159184","ENSG00000159184",10481,"HOXB13","17",46802125,46806540,"blue","CD2",-0.017533569224051,0.631881679980689,-0.19579527355934,-0.112060658893825,-0.38357889476634,0.458333830931379,-0.492495751775704,0.345963828236027,0.0401653345637193,-0.221044226542819,-0.0187318970969694,0.187335215162249,-0.221501675217695
"ENSG00000159197","ENSG00000159197",9992,"KCNE2","21",35736323,35743688,"blue","CD2",-0.0444206124934675,0.427857904325189,-0.310705437570571,-0.1032332509087,-0.182278965488673,0.265192975514764,-0.324836557360286,0.176395103186862,-0.143409418897814,-0.149194356736696,-0.0356336833702545,0.100728987595931,-0.0896377594211615
