# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = green
# _SET1_ NGENES = 711
# _SET1_ P = 0.00350845
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET2_     ENSG00000142208    14  105235686  105262088     68      16  150064      0.47727      0.31659
_SET2_     ENSG00000099814    14  105331617  105363107    119      11  150064     -0.45958      0.67709
_SET2_     ENSG00000140104    14  105452112  105476819     78       9  150064     -0.45097      0.67399
_SET2_     ENSG00000184916    14  105607318  105635161     63      10  150064       1.0521      0.14637
_SET2_     ENSG00000185024    14  105675623  105781926    229      12  150064       1.2138      0.11241
_SET2_     ENSG00000184986    14  105992940  105996539      2       1  150064       1.7514      0.03994
_SET2_     ENSG00000034053    15   29129629   29410518    593      23  150064      0.24781      0.40214
_SET2_     ENSG00000176454    15   34651106   34659479     19       7  150064       3.6461   0.00013312
_SET2_     ENSG00000137843    15   40509629   40569688    166      41  150064       3.8855   5.1054e-05
_SET2_     ENSG00000137825    15   41785591   41795747     25       7  150064      -0.1905      0.57554
_SET2_     ENSG00000092445    15   41849873   41871536     37       8  150064     -0.32566      0.62766
_SET2_     ENSG00000137802    15   42066632   42120053     89      14  150064     -0.28114       0.6107
_SET2_     ENSG00000166887    15   42450899   42500514     97      11  150064       4.0841   2.2126e-05
_SET2_     ENSG00000166963    15   43803156   43823818     23       6  150064        3.749   8.8777e-05
_SET2_     ENSG00000168781    15   43825660   43882430     35       7  150064       3.2932    0.0004952
_SET2_     ENSG00000237289    15   43885252   43897099     17       2  150064       1.6984     0.044717
_SET2_     ENSG00000171914    15   62682725   63136830   1250     105  150064       2.9162    0.0017719
_SET2_     ENSG00000166949    15   67356101   67487533    407      55  150064     -0.23596      0.59327
_SET2_     ENSG00000103647    15   68871308   69020145    443      44  150064     -0.40479      0.65719
_SET2_     ENSG00000067225    15   72491370   72524164     59      12  150064       1.9671     0.024586
_SET2_     ENSG00000137817    15   72533522   72565340     71      11  150064        1.253      0.10511
_SET2_     ENSG00000067221    15   74275547   74286963     28       7  150064      0.89642      0.18502
_SET2_     ENSG00000198794    15   75249560   75313837    180      21  150064     -0.16737      0.56646
_SET2_     ENSG00000172379    15   80696692   80890278    565      60  150064      0.89508      0.18537
_SET2_     ENSG00000103723    15   83328033   83378666    128      24  150064       5.5234   1.6623e-08
_SET2_     ENSG00000103942    15   83509838   83654661    340      30  150064       1.9899     0.023303
_SET2_     ENSG00000140538    15   88418230   88799999    889      67  150064       5.0057   2.7836e-07
_SET2_     ENSG00000140521    15   89859534   89878092     34       6  150064       3.0769    0.0010458
_SET2_     ENSG00000185518    15   91643180   91844539    645      45  150064     -0.94972      0.82887
_SET2_     ENSG00000185442    15   93160673   93353114    848      52  150064     -0.47855      0.68387
_SET2_     ENSG00000154237    15  101459420  101610317    561      39  150064     -0.20377      0.58073
_SET2_     ENSG00000103152    16     127006     135852     26       5  150064       0.1839      0.42704
_SET2_     ENSG00000086506    16     230452     231180      4       2  150064       0.8844      0.18824
_SET2_     ENSG00000242173    16     318726     333003     52      17  150064      0.65994      0.25465
_SET2_     ENSG00000086504    16     417384     420527     22       6  150064       1.4064     0.079797
_SET2_     ENSG00000090565    16     475619     573011    262      20  150064       1.0037      0.15777
_SET2_     ENSG00000197562    16     639357     679272    123       9  150064       1.0293      0.15167
_SET2_     ENSG00000103269    16     725666     728268      1       1  150064     -0.14438       0.5574
_SET2_     ENSG00000103266    16     730224     732870      4       2  150064      0.65563      0.25603
_SET2_     ENSG00000103254    16     770581     772601      8       1  150064       1.5581     0.059607
_SET2_     ENSG00000103245    16     779753     791329     30       6  150064       1.9543     0.025332
_SET2_     ENSG00000127588    16     848041     850733     13       3  150064        1.104      0.13481
_SET2_     ENSG00000007516    16    1383602    1399439     57      17  150064     -0.37233      0.64518
_SET2_     ENSG00000007520    16    1399241    1401912      7       3  150064      -1.0177      0.84559
_SET2_     ENSG00000187535    16    1560428    1662111    345      22  150064     -0.51557      0.69692
_SET2_     ENSG00000138834    16    1756184    1820318    140      19  150064      0.96605      0.16701
_SET2_     ENSG00000074071    16    1821891    1823156      3       1  150064      0.40928      0.34117
_SET2_     ENSG00000063854    16    1845621    1877195    298      14  150064       1.5156     0.064804
_SET2_     ENSG00000183751    16    2022038    2032934     59       7  150064      0.60049      0.27409
_SET2_     ENSG00000127561    16    2039661    2044276      7       2  150064      0.10045      0.45999
_SET2_     ENSG00000065057    16    2089816    2097867      7       2  150064      0.28072      0.38946
_SET2_     ENSG00000103197    16    2097466    2138716     72      21  150064      0.33063      0.37046
_SET2_     ENSG00000008710    16    2138711    2185899     98      11  150064      0.95062       0.1709
_SET2_     ENSG00000167964    16    2190804    2204166     20       4  150064      0.50973      0.30512
_SET2_     ENSG00000167965    16    2254249    2259417     11       3  150064      -1.5528      0.93977
_SET2_     ENSG00000182685    16    2259254    2261951     11       3  150064     -0.85832      0.80464
_SET2_     ENSG00000167967    16    2273567    2285743     17       5  150064     -0.80553      0.78974
_SET2_     ENSG00000205937    16    2303117    2318413     21       5  150064       1.3657     0.086014
_SET2_     ENSG00000167972    16    2325882    2390747     94      15  150064       1.3855     0.082948
_SET2_     ENSG00000260272    16    2546033    2570219      5       3  150064        1.764     0.038863
_SET2_     ENSG00000103363    16    2821415    2827298     18       2  150064     -0.12561      0.54998
_SET2_     ENSG00000103145    16    3072621    3074287      1       1  150064      0.87458       0.1909
_SET2_     ENSG00000262621    16    3415099    3536960    440      23  150064      -1.4299      0.92363
_SET2_     ENSG00000162104    16    4003388    4166186    651      72  150064       2.7984    0.0025678
_SET2_     ENSG00000217930    16    4381550    4405608     60      14  150064        2.729    0.0031765
_SET2_     ENSG00000089486    16    4560676    4588829     71       9  150064       4.5454   2.7419e-06
_SET2_     ENSG00000102858    16    4666494    4740975    323      25  150064       1.9715     0.024333
_SET2_     ENSG00000067836    16    4846969    4852951     16       5  150064      -1.0194      0.84599
_SET2_     ENSG00000103174    16    5074845    5084142     35       9  150064     -0.45273      0.67463
_SET2_     ENSG00000067365    16    8715540    8740081     68      15  150064      0.13883      0.44479
_SET2_     ENSG00000038532    16   11038345   11276046    689      27  150064     -0.58513      0.72077
_SET2_     ENSG00000184602    16   11762270   11773015     37       5  150064     -0.53706      0.70439
_SET2_     ENSG00000103512    16   14927538   14990017     10       4  150064       3.1283   0.00087921
_SET2_     ENSG00000103222    16   16043434   16236931    716      54  150064      0.10364      0.45873
_SET2_     ENSG00000166501    16   23847322   24231932   1219      89  150064       2.4396    0.0073524
_SET2_     ENSG00000006116    16   24266874   24374122    361      56  150064      0.76627      0.22176
_SET2_     ENSG00000077235    16   27470876   27561234    127      15  150064       2.2089      0.01359
_SET2_     ENSG00000169180    16   28109300   28223241    118       8  150064      0.48065      0.31538
_SET2_     ENSG00000103495    16   29817427   29823649      2       1  150064        1.912     0.027941
_SET2_     ENSG00000174938    16   29882480   29910868     38       6  150064      0.99461      0.15996
_SET2_     ENSG00000174939    16   29911696   29931185     19       5  150064       5.2189   9.0008e-08
_SET2_     ENSG00000174943    16   29916333   29938356     34       5  150064       5.8895   1.9371e-09
_SET2_     ENSG00000149927    16   30016830   30034591     32       4  150064       5.3424   4.5868e-08
_SET2_     ENSG00000102882    16   30125426   30134827     12       5  150064        4.853   6.0814e-07
_SET2_     ENSG00000102879    16   30194148   30200397      8       4  150064       2.1938     0.014124
_SET2_     ENSG00000169221    16   30368423   30381585     13       4  150064       1.1836      0.11829
_SET2_     ENSG00000156873    16   30759591   30772490      5       3  150064        1.367     0.085815
_SET2_     ENSG00000103549    16   30773066   30787628     15       6  150064      0.64367      0.25989
_SET2_     ENSG00000167394    16   31072164   31085641     19       4  150064       1.0849      0.13897
_SET2_     ENSG00000103507    16   31117428   31124110      7       3  150064       1.0293      0.15168
_SET2_     ENSG00000140688    16   31500792   31520630     20       7  150064      -0.3046      0.61967
_SET2_     ENSG00000087258    16   56225302   56391356    468      48  150064      0.93242      0.17556
_SET2_     ENSG00000006210    16   57406370   57418960     40      11  150064      0.11285      0.45507
_SET2_     ENSG00000125170    16   57505863   57521239     50      14  150064     0.063883      0.47453
_SET2_     ENSG00000140854    16   57769642   57791162     73      15  150064      0.78192      0.21713
_SET2_     ENSG00000103005    16   58033450   58055522     42       7  150064     -0.27441      0.60812
_SET2_     ENSG00000070770    16   58191811   58231824    130      13  150064       1.3366     0.090679
_SET2_     ENSG00000103034    16   58496750   58547532    132      36  150064       3.0541    0.0011287
_SET2_     ENSG00000103042    16   58699013   58719008     78      14  150064       4.4557   4.1809e-06
_SET2_     ENSG00000039523    16   67552321   67580691     36      10  150064       2.2077     0.013631
_SET2_     ENSG00000102977    16   67691415   67694713      6       3  150064       2.0125     0.022081
_SET2_     ENSG00000102981    16   67694849   67696681      1       1  150064       2.9105     0.001804
_SET2_     ENSG00000102901    16   67862060   67881714     22       4  150064       3.6495    0.0001314
_SET2_     ENSG00000038358    16   67906926   67918406     11       3  150064        3.203   0.00067997
_SET2_     ENSG00000103066    16   68279207   68294961     34       7  150064       5.7162   5.4458e-09
_SET2_     ENSG00000103056    16   68392231   68482591    183      23  150064       3.5948   0.00016235
_SET2_     ENSG00000103043    16   70721342   70835064    249      28  150064       2.0453     0.020413
